Date,Rented Bike Count,Temperature(C)
25/05/2018,1121,19.5
25/05/2018,819,21.4
25/05/2018,959,23.1
25/05/2018,1082,24.4
25/05/2018,1106,25.6
25/05/2018,1161,26
25/05/2018,1306,25.1
25/05/2018,1533,24.3
25/05/2018,2013,23.6
25/05/2018,2916,23.3
25/05/2018,2227,22
25/05/2018,1905,20.4
25/05/2018,1740,19.1
25/05/2018,1630,18.3
25/05/2018,1209,17.6
26/05/2018,987,17
26/05/2018,837,16.2
26/05/2018,572,15.8
26/05/2018,419,15.3
26/05/2018,232,14.8
26/05/2018,198,14.4
26/05/2018,299,14.2
26/05/2018,503,15
26/05/2018,763,17.8
26/05/2018,992,20.6
26/05/2018,1010,23.2
26/05/2018,1164,24.8
26/05/2018,1285,26.2
26/05/2018,1441,27.8
26/05/2018,1448,28.3
26/05/2018,1575,29.4
26/05/2018,1690,29
26/05/2018,1886,27.9
26/05/2018,2020,27
26/05/2018,1985,24.9
26/05/2018,1909,22.3
26/05/2018,1851,21.7
26/05/2018,1683,21.2
26/05/2018,1330,20.7
27/05/2018,1089,20.1
27/05/2018,799,19.8
27/05/2018,555,19
27/05/2018,423,18.5
27/05/2018,208,17.9
27/05/2018,174,17.6
27/05/2018,234,17.3
27/05/2018,341,17.6
27/05/2018,608,18.3
27/05/2018,762,19.5
27/05/2018,821,21.6
27/05/2018,1004,22.3
27/05/2018,1404,23.4
27/05/2018,1579,24.3
27/05/2018,1730,24.2
27/05/2018,2019,23.9
27/05/2018,2242,24
27/05/2018,2307,23.5
27/05/2018,2267,23
27/05/2018,2207,21.7
27/05/2018,2044,20.6
27/05/2018,1729,19.5
27/05/2018,1374,18.6
27/05/2018,1071,17.9
28/05/2018,770,17.3
28/05/2018,440,16.7
28/05/2018,335,16.5
28/05/2018,185,17.1
28/05/2018,134,17.2
28/05/2018,247,16.6
28/05/2018,641,16.2
28/05/2018,1502,16.8
28/05/2018,2194,19.5
28/05/2018,1131,21.7
28/05/2018,828,23.3
28/05/2018,986,25.1
28/05/2018,1139,26.3
28/05/2018,1124,27.7
28/05/2018,1128,28.7
28/05/2018,1258,28.4
28/05/2018,1497,28.1
28/05/2018,2060,26.9
28/05/2018,3245,26
28/05/2018,2656,24.4
28/05/2018,2252,23
28/05/2018,2140,21.8
28/05/2018,1881,21.1
28/05/2018,1247,20.9
29/05/2018,841,20.6
29/05/2018,721,20.3
29/05/2018,466,20.2
29/05/2018,285,20
29/05/2018,204,19.8
29/05/2018,252,19.6
29/05/2018,625,19.5
29/05/2018,1427,19.9
29/05/2018,2234,20.5
29/05/2018,1192,21
29/05/2018,893,21.6
29/05/2018,949,23.1
29/05/2018,1184,23.1
29/05/2018,1103,24.2
29/05/2018,1174,25.5
29/05/2018,1234,25.7
29/05/2018,1592,23.6
29/05/2018,2022,23.9
29/05/2018,2154,23.1
29/05/2018,477,22.3
29/05/2018,422,20.1
29/05/2018,1041,19.9
29/05/2018,1121,19.9
29/05/2018,742,19.5
30/05/2018,507,19.1
30/05/2018,570,18.8
30/05/2018,422,18.7
30/05/2018,238,18.4
30/05/2018,167,18.3
30/05/2018,239,18.4
30/05/2018,505,18.6
30/05/2018,1150,18.9
30/05/2018,1937,19.3
30/05/2018,1200,19.8
30/05/2018,916,21.4
30/05/2018,975,22.8
30/05/2018,1187,23.2
30/05/2018,1134,24
30/05/2018,1119,24.3
30/05/2018,1280,24.3
30/05/2018,1571,24.7
30/05/2018,2166,24.1
30/05/2018,3251,23.6
30/05/2018,2650,21.2
30/05/2018,2224,19.1
30/05/2018,2074,18.2
30/05/2018,1732,17.3
30/05/2018,1158,16.4
31/05/2018,844,15.8
31/05/2018,610,15.5
31/05/2018,470,15.2
31/05/2018,328,15
31/05/2018,188,14.8
31/05/2018,265,14.4
31/05/2018,646,14.3
31/05/2018,1401,14.9
31/05/2018,2281,16.9
31/05/2018,1277,18.8
31/05/2018,936,20.8
31/05/2018,979,22
31/05/2018,1134,23.7
31/05/2018,1151,25
31/05/2018,1164,25.9
31/05/2018,1280,26.9
31/05/2018,1550,27.3
31/05/2018,2047,27.2
31/05/2018,3119,26.4
31/05/2018,2534,25.2
31/05/2018,2164,23.1
31/05/2018,2070,21.9
31/05/2018,1900,21.1
31/05/2018,1343,20.5
01/06/2018,963,20.1
01/06/2018,776,19.5
01/06/2018,554,19
01/06/2018,366,18.6
01/06/2018,265,18.1
01/06/2018,306,17.8
01/06/2018,672,17.5
01/06/2018,1421,18.1
01/06/2018,2149,20.6
01/06/2018,1219,23.1
01/06/2018,862,25.3
01/06/2018,1036,26.8
01/06/2018,1076,28.2
01/06/2018,1093,29.4
01/06/2018,1071,29.6
01/06/2018,1235,29.9
01/06/2018,1488,29.9
01/06/2018,2123,29.2
01/06/2018,3088,28.5
01/06/2018,2505,26.8
01/06/2018,2163,25
01/06/2018,2066,23.5
01/06/2018,1991,22.7
01/06/2018,1440,21.8
02/06/2018,1165,20.9
02/06/2018,989,20.2
02/06/2018,677,19.6
02/06/2018,475,18.9
02/06/2018,312,18.3
02/06/2018,264,17.8
02/06/2018,342,17.7
02/06/2018,560,18.1
02/06/2018,898,20.4
02/06/2018,1005,23.3
02/06/2018,1044,25.5
02/06/2018,1094,27.3
02/06/2018,1253,28.3
02/06/2018,1334,29.6
02/06/2018,1396,29.8
02/06/2018,1535,29.8
02/06/2018,1707,29.6
02/06/2018,2025,28.9
02/06/2018,2246,27.4
02/06/2018,2337,25.4
02/06/2018,2338,23.4
02/06/2018,2238,22.1
02/06/2018,1969,21.4
02/06/2018,1490,20.6
03/06/2018,1248,19.7
03/06/2018,902,19.2
03/06/2018,673,18.6
03/06/2018,437,18
03/06/2018,294,17.4
03/06/2018,193,17.1
03/06/2018,228,16.9
03/06/2018,423,18
03/06/2018,659,20.3
03/06/2018,831,22.7
03/06/2018,938,24.8
03/06/2018,977,26.7
03/06/2018,1134,28.7
03/06/2018,1393,29.4
03/06/2018,1399,29.8
03/06/2018,1556,30.7
03/06/2018,1834,30.4
03/06/2018,2131,29.5
03/06/2018,2349,29.3
03/06/2018,2514,27.4
03/06/2018,2460,25.3
03/06/2018,2173,24.2
03/06/2018,1741,23
03/06/2018,1274,22
04/06/2018,938,21.4
04/06/2018,596,20.7
04/06/2018,351,20.1
04/06/2018,244,19.6
04/06/2018,172,19.4
04/06/2018,299,19.2
04/06/2018,742,18.9
04/06/2018,1505,19.5
04/06/2018,2287,22.1
04/06/2018,1243,23.3
04/06/2018,970,25.1
04/06/2018,1008,26.1
04/06/2018,1152,26.3
04/06/2018,1085,27.4
04/06/2018,1148,26.5
04/06/2018,1249,25.5
04/06/2018,1671,25.5
04/06/2018,2190,24.9
04/06/2018,3380,24.4
04/06/2018,2788,23.9
04/06/2018,2508,23.4
04/06/2018,2377,22.6
04/06/2018,2000,22
04/06/2018,1354,21.4
05/06/2018,927,20.5
05/06/2018,742,20
05/06/2018,448,19.7
05/06/2018,314,19.1
05/06/2018,214,18.5
05/06/2018,282,18.1
05/06/2018,733,17.8
05/06/2018,1602,18.8
05/06/2018,2322,21.5
05/06/2018,1344,23.5
05/06/2018,959,25.5
05/06/2018,974,26.8
05/06/2018,1111,28.2
05/06/2018,1058,28.6
05/06/2018,1120,28.9
05/06/2018,1250,29
05/06/2018,1434,28.8
05/06/2018,2115,28.1
05/06/2018,3227,27.1
05/06/2018,2615,25.5
05/06/2018,2346,24
05/06/2018,2404,23.3
05/06/2018,2237,22.4
05/06/2018,1646,21.9
06/06/2018,1268,21.2
06/06/2018,1031,20.6
06/06/2018,792,20.1
06/06/2018,562,19.6
06/06/2018,332,19.2
06/06/2018,218,18.7
06/06/2018,351,18.5
06/06/2018,536,19.3
06/06/2018,799,21.2
06/06/2018,925,22.9
06/06/2018,1087,24.3
06/06/2018,1152,25.8
06/06/2018,1400,27.3
06/06/2018,1444,27.3
06/06/2018,1603,27.4
06/06/2018,1674,27.6
06/06/2018,1940,27.9
06/06/2018,2104,27.4
06/06/2018,2162,26.6
06/06/2018,2163,24.9
06/06/2018,2145,23.4
06/06/2018,1935,22.1
06/06/2018,1624,20.8
06/06/2018,1251,20.1
07/06/2018,978,19.6
07/06/2018,606,19.1
07/06/2018,418,18.8
07/06/2018,275,18.4
07/06/2018,191,18.1
07/06/2018,288,17.8
07/06/2018,716,18.1
07/06/2018,1551,18.6
07/06/2018,2317,18.9
07/06/2018,1342,20.5
07/06/2018,914,22
07/06/2018,967,23.4
07/06/2018,1099,25
07/06/2018,1071,26.7
07/06/2018,1116,28.2
07/06/2018,1171,29.3
07/06/2018,1442,29.3
07/06/2018,2002,28.2
07/06/2018,3221,25.6
07/06/2018,2649,24
07/06/2018,2278,22.8
07/06/2018,2161,21.5
07/06/2018,1939,20.9
07/06/2018,1290,20.3
08/06/2018,926,19.1
08/06/2018,769,18.8
08/06/2018,525,18.6
08/06/2018,365,18.6
08/06/2018,255,18.5
08/06/2018,299,18.6
08/06/2018,744,18.8
08/06/2018,1544,19.1
08/06/2018,2348,19.7
08/06/2018,1283,21.2
08/06/2018,1002,21.9
08/06/2018,1095,21.9
08/06/2018,1256,23.1
08/06/2018,1314,24.2
08/06/2018,1249,25
08/06/2018,1416,26.2
08/06/2018,1668,26.6
08/06/2018,2314,26.9
08/06/2018,3309,26.2
08/06/2018,2797,24.5
08/06/2018,2476,22.6
08/06/2018,2337,21.2
08/06/2018,2140,20.5
08/06/2018,1672,20
09/06/2018,1247,19.7
09/06/2018,1029,19.7
09/06/2018,732,19.4
09/06/2018,535,19.1
09/06/2018,352,19
09/06/2018,262,19
09/06/2018,381,19
09/06/2018,616,20.2
09/06/2018,963,21.9
09/06/2018,1102,24
09/06/2018,1156,25.8
09/06/2018,1200,27.2
09/06/2018,1462,28.2
09/06/2018,1583,28.8
09/06/2018,1744,30.1
09/06/2018,1890,29.6
09/06/2018,2297,28.7
09/06/2018,2355,28.2
09/06/2018,1934,27.3
09/06/2018,1058,25.7
09/06/2018,246,23.7
09/06/2018,225,22.4
09/06/2018,776,21
09/06/2018,766,20.7
10/06/2018,483,20.2
10/06/2018,375,19.7
10/06/2018,162,19.2
10/06/2018,150,18.6
10/06/2018,174,18.3
10/06/2018,138,18.4
10/06/2018,216,18.3
10/06/2018,313,18.4
10/06/2018,619,19
10/06/2018,786,19.2
10/06/2018,942,20.2
10/06/2018,1074,21.3
10/06/2018,1442,23.2
10/06/2018,1752,24.2
10/06/2018,1985,24.1
10/06/2018,2182,24.8
10/06/2018,2333,24.8
10/06/2018,2431,24.6
10/06/2018,2367,24.1
10/06/2018,2267,23.4
10/06/2018,2300,22.8
10/06/2018,2026,22.1
10/06/2018,1634,21.5
10/06/2018,1191,20.9
11/06/2018,918,20.3
11/06/2018,555,19.8
11/06/2018,353,19.2
11/06/2018,232,18.8
11/06/2018,194,18.8
11/06/2018,324,18.8
11/06/2018,807,18.6
11/06/2018,1629,19.1
11/06/2018,2375,20.7
11/06/2018,1307,22.2
11/06/2018,992,23.7
11/06/2018,1107,23.2
11/06/2018,1204,23.2
11/06/2018,1033,23.7
11/06/2018,1075,23.9
11/06/2018,1240,22.2
11/06/2018,1220,22
11/06/2018,1475,20.7
11/06/2018,1491,19.8
11/06/2018,873,19.4
11/06/2018,1280,19.1
11/06/2018,1647,19
11/06/2018,1117,19
11/06/2018,384,18.2
12/06/2018,470,18
12/06/2018,454,17.7
12/06/2018,385,17.7
12/06/2018,206,17.5
12/06/2018,144,17.5
12/06/2018,296,17.2
12/06/2018,740,16.7
12/06/2018,1573,17.1
12/06/2018,2495,19
12/06/2018,1317,21.1
12/06/2018,971,22.1
12/06/2018,1092,22.9
12/06/2018,1202,24
12/06/2018,1215,25.7
12/06/2018,1246,25.6
12/06/2018,1427,26.2
12/06/2018,1714,26.2
12/06/2018,2270,26.4
12/06/2018,3404,24.9
12/06/2018,2873,23.1
12/06/2018,2579,21.6
12/06/2018,2505,20.6
12/06/2018,2309,20
12/06/2018,1657,19.5
13/06/2018,1274,19.3
13/06/2018,1088,18.9
13/06/2018,847,18.4
13/06/2018,591,18.5
13/06/2018,421,18.7
13/06/2018,290,18.6
13/06/2018,416,18.7
13/06/2018,657,19.4
13/06/2018,959,20.7
13/06/2018,1111,22.6
13/06/2018,1269,23
13/06/2018,1478,24.5
13/06/2018,1747,24.5
13/06/2018,1834,24.9
13/06/2018,2088,26.6
13/06/2018,2288,25.5
13/06/2018,2474,25.8
13/06/2018,2664,25.6
13/06/2018,2479,23.4
13/06/2018,2404,22.8
13/06/2018,2276,22.1
13/06/2018,2166,21.8
13/06/2018,1934,21.6
13/06/2018,1394,21.5
14/06/2018,1047,21.1
14/06/2018,715,20.8
14/06/2018,453,20.8
14/06/2018,289,20.8
14/06/2018,193,21
14/06/2018,154,20.3
14/06/2018,100,19.5
14/06/2018,94,19.4
14/06/2018,187,18.9
14/06/2018,175,19.1
14/06/2018,532,19.7
14/06/2018,735,20.5
14/06/2018,945,21.2
14/06/2018,1056,22.8
14/06/2018,1153,23.8
14/06/2018,1292,24.6
14/06/2018,1550,25
14/06/2018,1934,24.6
14/06/2018,2962,24
14/06/2018,1856,23.6
14/06/2018,1557,22.6
14/06/2018,1807,22.2
14/06/2018,1737,21.8
14/06/2018,1295,21.6
15/06/2018,986,21
15/06/2018,717,20.6
15/06/2018,403,20.1
15/06/2018,154,18.8
15/06/2018,72,18
15/06/2018,161,17.4
15/06/2018,609,17.2
15/06/2018,1467,18.2
15/06/2018,2328,18.7
15/06/2018,1170,20.1
15/06/2018,1004,22
15/06/2018,1118,22.9
15/06/2018,1193,24.4
15/06/2018,1035,25.3
15/06/2018,1027,26.4
15/06/2018,1461,26.7
15/06/2018,1726,26.5
15/06/2018,2460,26.1
15/06/2018,2891,25.9
15/06/2018,2984,24.3
15/06/2018,2441,22.6
15/06/2018,2337,21.4
15/06/2018,2155,20.4
15/06/2018,1593,19.6
16/06/2018,1217,19
16/06/2018,1056,18.4
16/06/2018,764,17.9
16/06/2018,518,17.4
16/06/2018,317,16.9
16/06/2018,277,16.6
16/06/2018,381,16.3
16/06/2018,583,17
16/06/2018,892,18.7
16/06/2018,1144,20.4
16/06/2018,1166,21.8
16/06/2018,1330,23.4
16/06/2018,1525,24.8
16/06/2018,1704,26.2
16/06/2018,1783,27.1
16/06/2018,1861,27.8
16/06/2018,1991,28.3
16/06/2018,2383,28.4
16/06/2018,2451,28
16/06/2018,2475,27.2
16/06/2018,2497,25
16/06/2018,2435,23.7
16/06/2018,1995,22.8
16/06/2018,1615,22.1
17/06/2018,1394,21.5
17/06/2018,929,20.9
17/06/2018,755,20.5
17/06/2018,491,19.9
17/06/2018,304,19.4
17/06/2018,238,19
17/06/2018,324,18.9
17/06/2018,475,19.6
17/06/2018,715,21.1
17/06/2018,944,22.5
17/06/2018,953,23
17/06/2018,1146,23.6
17/06/2018,1422,24.8
17/06/2018,1563,25.7
17/06/2018,1709,26.8
17/06/2018,1979,27.3
17/06/2018,2235,26.6
17/06/2018,2330,25.6
17/06/2018,2474,25
17/06/2018,2481,24.2
17/06/2018,2429,23.1
17/06/2018,2055,22.7
17/06/2018,1819,22.2
17/06/2018,1323,21.7
18/06/2018,917,21.3
18/06/2018,547,21
18/06/2018,436,20.7
18/06/2018,202,20.5
18/06/2018,164,20.2
18/06/2018,383,20
18/06/2018,779,20
18/06/2018,1590,20.6
18/06/2018,2357,22.7
18/06/2018,1263,24.7
18/06/2018,822,26.1
18/06/2018,915,27.3
18/06/2018,988,28.4
18/06/2018,938,29.4
18/06/2018,997,29.8
18/06/2018,1177,30.5
18/06/2018,1401,30.5
18/06/2018,2040,29.5
18/06/2018,746,29.2
18/06/2018,1557,28.1
18/06/2018,2515,25.7
18/06/2018,1702,23.8
18/06/2018,1373,22.9
18/06/2018,1732,22.3
19/06/2018,1055,21.5
19/06/2018,766,20.9
19/06/2018,527,20.2
19/06/2018,369,19.9
19/06/2018,268,19.7
19/06/2018,317,19.4
19/06/2018,746,19.1
19/06/2018,1616,19.9
19/06/2018,2430,21.1
19/06/2018,1381,22.4
19/06/2018,937,23.7
19/06/2018,1014,24.6
19/06/2018,1224,25.8
19/06/2018,1230,26.6
19/06/2018,1258,27.2
19/06/2018,1363,26.7
19/06/2018,1700,26.1
19/06/2018,2328,25.1
19/06/2018,3556,24.1
19/06/2018,2809,23.3
19/06/2018,2525,22.4
19/06/2018,2378,21.6
19/06/2018,2096,20.8
19/06/2018,1456,20.1
20/06/2018,1030,19.7
20/06/2018,803,19.6
20/06/2018,576,19.6
20/06/2018,340,19.4
20/06/2018,249,19.1
20/06/2018,336,19.1
20/06/2018,714,19.4
20/06/2018,1629,20
20/06/2018,2440,20.6
20/06/2018,1401,21.1
20/06/2018,1002,22.2
20/06/2018,1100,23.7
20/06/2018,1252,25.2
20/06/2018,1184,26.2
20/06/2018,1158,27.5
20/06/2018,1266,27.9
20/06/2018,1600,28.2
20/06/2018,2289,28
20/06/2018,3384,27
20/06/2018,2741,25.6
20/06/2018,2519,23.3
20/06/2018,2246,21.6
20/06/2018,1979,20.6
20/06/2018,1401,20.1
21/06/2018,1083,20
21/06/2018,794,20.1
21/06/2018,539,20.2
21/06/2018,394,20
21/06/2018,215,19.6
21/06/2018,308,19.4
21/06/2018,709,19.5
21/06/2018,1543,19.9
21/06/2018,2370,21.4
21/06/2018,1360,22.7
21/06/2018,922,23.9
21/06/2018,1066,25.5
21/06/2018,1197,26.4
21/06/2018,1147,27.3
21/06/2018,1152,28
21/06/2018,1276,28.3
21/06/2018,1473,28.5
21/06/2018,2176,28.4
21/06/2018,3418,27.8
21/06/2018,2811,26.9
21/06/2018,2556,25.1
21/06/2018,2436,23.8
21/06/2018,2179,22.8
21/06/2018,1497,21.9
22/06/2018,1137,20.7
22/06/2018,912,20.2
22/06/2018,602,19.8
22/06/2018,413,19.3
22/06/2018,268,19.1
22/06/2018,336,18.6
22/06/2018,710,18.2
22/06/2018,1529,18.8
22/06/2018,2283,21.9
22/06/2018,1284,24.2
22/06/2018,902,26.3
22/06/2018,1020,28.1
22/06/2018,1116,29.8
22/06/2018,1073,30.6
22/06/2018,1087,31.6
22/06/2018,1203,31.9
22/06/2018,1466,30.8
22/06/2018,2146,30.4
22/06/2018,3365,29.3
22/06/2018,2732,27.1
22/06/2018,2493,25.4
22/06/2018,2251,24.2
22/06/2018,2103,23.3
22/06/2018,1648,22.9
23/06/2018,1322,22.7
23/06/2018,1073,22.5
23/06/2018,818,22.3
23/06/2018,540,22
23/06/2018,375,21.6
23/06/2018,339,21.1
23/06/2018,417,21
23/06/2018,622,21.3
23/06/2018,934,22.6
23/06/2018,1072,24.3
23/06/2018,1064,25.8
23/06/2018,1229,27.5
23/06/2018,1374,28.4
23/06/2018,1483,27.9
23/06/2018,1445,28
23/06/2018,1589,28.4
23/06/2018,1837,28.3
23/06/2018,2101,28.1
23/06/2018,2256,26.3
23/06/2018,2288,25.7
23/06/2018,2262,24.6
23/06/2018,2175,23.8
23/06/2018,1932,23
23/06/2018,1402,22.5
24/06/2018,849,22
24/06/2018,545,21.5
24/06/2018,1254,20.9
24/06/2018,644,20.6
24/06/2018,286,20.5
24/06/2018,235,20.3
24/06/2018,258,20.2
24/06/2018,369,20.5
24/06/2018,561,21.3
24/06/2018,734,23.1
24/06/2018,763,25
24/06/2018,870,27.1
24/06/2018,1042,28.9
24/06/2018,1062,30.6
24/06/2018,1064,31.6
24/06/2018,1213,31.8
24/06/2018,1471,31.3
24/06/2018,1754,30.9
24/06/2018,2094,29.8
24/06/2018,2290,27.8
24/06/2018,2387,26.1
24/06/2018,2153,24.5
24/06/2018,1801,23.9
24/06/2018,1329,23.3
25/06/2018,962,22.9
25/06/2018,585,22.5
25/06/2018,424,22.3
25/06/2018,264,22
25/06/2018,199,21.8
25/06/2018,338,21.5
25/06/2018,785,21.3
25/06/2018,1620,22.1
25/06/2018,2331,23.8
25/06/2018,1293,25.4
25/06/2018,878,26.4
25/06/2018,968,27.8
25/06/2018,1039,29.8
25/06/2018,1073,31.2
25/06/2018,1016,32.3
25/06/2018,1184,32.7
25/06/2018,1407,32.2
25/06/2018,2008,31.5
25/06/2018,3238,30.7
25/06/2018,2779,29.8
25/06/2018,2456,28.8
25/06/2018,2372,27.9
25/06/2018,2046,27.4
25/06/2018,1437,27.2
26/06/2018,1052,26.9
26/06/2018,783,26.7
26/06/2018,524,26.1
26/06/2018,353,25.4
26/06/2018,143,24.7
26/06/2018,45,23.7
26/06/2018,37,22.5
26/06/2018,49,21.2
26/06/2018,53,20.8
26/06/2018,19,20.3
26/06/2018,9,20.3
26/06/2018,11,20.4
26/06/2018,10,20.5
26/06/2018,24,20.5
26/06/2018,26,21
26/06/2018,65,21.5
26/06/2018,56,23.3
26/06/2018,113,24
26/06/2018,156,24.1
26/06/2018,203,24.2
26/06/2018,199,24.1
26/06/2018,275,23.5
26/06/2018,443,22.4
26/06/2018,552,21.6
27/06/2018,513,20.5
27/06/2018,254,20
27/06/2018,164,19.6
27/06/2018,152,19.4
27/06/2018,110,19.2
27/06/2018,162,19.1
27/06/2018,417,19.2
27/06/2018,1084,19.3
27/06/2018,1995,19.7
27/06/2018,1238,20
27/06/2018,862,21.4
27/06/2018,1015,23.4
27/06/2018,1145,24.1
27/06/2018,1234,24.9
27/06/2018,1243,24.7
27/06/2018,1362,25.5
27/06/2018,1618,25
27/06/2018,2115,25.1
27/06/2018,3172,25
27/06/2018,2487,24.9
27/06/2018,2274,24.2
27/06/2018,2200,23.3
27/06/2018,1959,22.7
27/06/2018,980,22.3
28/06/2018,561,22.2
28/06/2018,1068,22.2
28/06/2018,652,22.4
28/06/2018,344,22.4
28/06/2018,233,22.3
28/06/2018,266,22.1
28/06/2018,594,22
28/06/2018,1391,22.7
28/06/2018,2288,24.2
28/06/2018,1246,24.8
28/06/2018,826,25.3
28/06/2018,938,26.5
28/06/2018,1158,27
28/06/2018,1040,27.2
28/06/2018,1030,27.1
28/06/2018,1209,26.4
28/06/2018,766,25.2
28/06/2018,65,22.2
28/06/2018,596,20.6
28/06/2018,944,20.9
28/06/2018,1039,21
28/06/2018,1223,21.3
28/06/2018,1239,21.6
28/06/2018,931,21.7
29/06/2018,470,21.9
29/06/2018,460,22
29/06/2018,345,22.2
29/06/2018,227,22.3
29/06/2018,123,22.3
29/06/2018,133,22.1
29/06/2018,308,21.9
29/06/2018,883,22
29/06/2018,2028,22.2
29/06/2018,1195,22.9
29/06/2018,913,24.4
29/06/2018,956,24.8
29/06/2018,1168,26.1
29/06/2018,1117,26.8
29/06/2018,1175,27.8
29/06/2018,1209,28.4
29/06/2018,1554,29
29/06/2018,2099,28.5
29/06/2018,3113,28.1
29/06/2018,2602,27.1
29/06/2018,2339,26.2
29/06/2018,2225,25.2
29/06/2018,2103,24.2
29/06/2018,1552,23.5
30/06/2018,1275,23
30/06/2018,1070,22.6
30/06/2018,859,22.2
30/06/2018,625,21.9
30/06/2018,382,21.7
30/06/2018,247,21.7
30/06/2018,310,22.1
30/06/2018,468,22.5
30/06/2018,825,23.4
30/06/2018,862,24.2
30/06/2018,933,25.1
30/06/2018,871,26.4
30/06/2018,858,25.2
30/06/2018,1144,25.6
30/06/2018,1235,27.5
30/06/2018,1311,27.8
30/06/2018,1317,27.9
30/06/2018,1291,27.4
30/06/2018,306,27.5
30/06/2018,481,24.3
30/06/2018,778,24.2
30/06/2018,1005,23.9
30/06/2018,1107,23.4
30/06/2018,919,22.9
01/07/2018,865,22.6
01/07/2018,740,22.7
01/07/2018,586,22.7
01/07/2018,368,22.7
01/07/2018,211,22.7
01/07/2018,54,22.6
01/07/2018,60,22.3
01/07/2018,25,22.1
01/07/2018,20,22.1
01/07/2018,9,22.1
01/07/2018,13,21.6
01/07/2018,11,21.2
01/07/2018,9,21.1
01/07/2018,30,21.2
01/07/2018,14,21.5
01/07/2018,51,21.8
01/07/2018,41,22.2
01/07/2018,25,22.4
01/07/2018,17,22.2
01/07/2018,18,21.9
01/07/2018,16,21.9
01/07/2018,17,21.8
01/07/2018,16,21.7
01/07/2018,15,21.5
02/07/2018,26,21.4
02/07/2018,28,21.3
02/07/2018,17,21.2
02/07/2018,23,21.1
02/07/2018,58,20.8
02/07/2018,28,20.7
02/07/2018,40,20.7
02/07/2018,126,20.7
02/07/2018,104,20.8
02/07/2018,128,21
02/07/2018,27,21.4
02/07/2018,153,21.7
02/07/2018,218,22.4
02/07/2018,304,22.6
02/07/2018,381,23.3
02/07/2018,619,24.2
02/07/2018,839,25.2
02/07/2018,861,25.3
02/07/2018,832,24.9
02/07/2018,44,24.1
02/07/2018,61,23.5
02/07/2018,72,23.4
02/07/2018,83,23.4
02/07/2018,168,23.4
03/07/2018,349,23.2
03/07/2018,407,23.1
03/07/2018,354,23
03/07/2018,233,22.8
03/07/2018,149,22.7
03/07/2018,224,22.6
03/07/2018,600,22.6
03/07/2018,1308,23.5
03/07/2018,2135,24.3
03/07/2018,1156,25.7
03/07/2018,818,27.6
03/07/2018,906,29.2
03/07/2018,944,30.1
03/07/2018,994,31.2
03/07/2018,1001,31
03/07/2018,1069,32
03/07/2018,1325,31.3
03/07/2018,1783,32.4
03/07/2018,2965,32.2
03/07/2018,2598,30.4
03/07/2018,2398,28.8
03/07/2018,2264,27.8
03/07/2018,1948,26.9
03/07/2018,1365,26.4
04/07/2018,971,25.9
04/07/2018,796,25.4
04/07/2018,555,25.1
04/07/2018,372,24.9
04/07/2018,234,24.7
04/07/2018,316,24.2
04/07/2018,747,24
04/07/2018,1450,24.6
04/07/2018,2215,26.4
04/07/2018,1191,27.4
04/07/2018,831,28.5
04/07/2018,941,30
04/07/2018,1021,30.5
04/07/2018,1007,31
04/07/2018,1005,31.3
04/07/2018,1038,31.1
04/07/2018,1306,31.6
04/07/2018,1856,31.2
04/07/2018,3080,30
04/07/2018,2637,28.2
04/07/2018,2415,27.1
04/07/2018,2274,26.2
04/07/2018,2091,25.1
04/07/2018,1432,24.7
05/07/2018,1078,24.2
05/07/2018,846,23.9
05/07/2018,568,23.6
05/07/2018,376,23.5
05/07/2018,267,23.5
05/07/2018,326,23.5
05/07/2018,438,23.5
05/07/2018,828,23.5
05/07/2018,1836,23.6
05/07/2018,1112,24.2
05/07/2018,827,25.6
05/07/2018,890,26.3
05/07/2018,996,27
05/07/2018,929,28.1
05/07/2018,933,28.3
05/07/2018,1011,28.8
05/07/2018,1105,28.2
05/07/2018,1381,27.3
05/07/2018,2594,26.8
05/07/2018,2309,26.7
05/07/2018,2122,25.8
05/07/2018,2063,25.2
05/07/2018,1941,24.4
05/07/2018,1406,23.9
06/07/2018,1075,23.5
06/07/2018,839,23.1
06/07/2018,558,22.8
06/07/2018,403,22.6
06/07/2018,273,22.6
06/07/2018,311,22.5
06/07/2018,723,22.4
06/07/2018,1449,22.6
06/07/2018,2273,23.2
06/07/2018,1318,23.3
06/07/2018,998,23.7
06/07/2018,1024,23.9
06/07/2018,1216,25.7
06/07/2018,1210,26.2
06/07/2018,1209,27
06/07/2018,1346,26.9
06/07/2018,1635,26.6
06/07/2018,2282,26.6
06/07/2018,3196,25.9
06/07/2018,2557,25
06/07/2018,2223,23.8
06/07/2018,2183,23.1
06/07/2018,1917,22.5
06/07/2018,1458,22
07/07/2018,1191,21.5
07/07/2018,1079,21.1
07/07/2018,760,20.7
07/07/2018,545,20.4
07/07/2018,331,20
07/07/2018,273,19.8
07/07/2018,396,19.5
07/07/2018,567,19.6
07/07/2018,832,21.2
07/07/2018,1009,22.6
07/07/2018,1050,24
07/07/2018,1129,25
07/07/2018,1328,26.4
07/07/2018,1399,27.5
07/07/2018,1430,28.3
07/07/2018,1579,28.7
07/07/2018,1764,28.9
07/07/2018,2020,28.9
07/07/2018,2238,27.8
07/07/2018,2352,26.1
07/07/2018,2232,24.6
